CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ARCHIVO_ORIGEN,ESTABLECIMIENTO_LIMPIO,DIRECCION_LIMPIA,TELEFONO_LIMPIO,DIRECTOR_LIMPIO,SUPERVISOR_LIMPIO,MUNICIPIO_LIMPIO,AREA_LIMPIO,SECTOR_LIMPIO,MODALIDAD_LIMPIO,JORNADA_LIMPIO,PLAN_LIMPIO
16-01-0483-46,16-031,ALTA VERAPAZ,COBAN,LICEO AMERICANO DEL NORTE,5TA. CALLE 2-23 ZONA 4,79514754,PATRICIO NAJARRO ASENCIO,JOSɠCUPERTINO REYES GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ,alta_verapaz,LICEO AMERICANO DEL NORTE,5TA. CALLE 2-23 ZONA 4,79514754,JOSƓCUPERTINO REYES GARCIA,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
16-01-0558-46,16-005,ALTA VERAPAZ,COBAN,"INSTITUTO NORMAL PREPRIMARIA BILINGUE ADSCRITO AL INSTITUTO NORMAL MIXTO DEL NORTE ""EMILIO ROSALES PONCE""",3A. AVE. 6-23 ZONA 11,79521468,NORA LILIANA FIGUEROA HERNNDEZ,VICTOR HUGO DOM͎GUEZ REYES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO NORMAL PREPRIMARIA BILINGUE ADSCRITO AL INSTITUTO NORMAL MIXTO DEL NORTE EMILIO ROSALES PONCE,3A. AVENIDA. 6-23 ZONA 11,79521468,VICTOR HUGO DOMGUEZ REYES,NORA LILIANA FIGUEROA HERNNDEZ,COBÁN,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0559-46,16-005,ALTA VERAPAZ,COBAN,INSTITUTO NORMAL PRIMARIA BILINGUE INTERCULTURAL ADS. AL INSTITUTO EMILIO ROSALES PONCE,3A. AVE. 6-23 ZONA 11,79521468,NORA LILIANA FIGUEROA HERNNDEZ,VICTOR HUGO DOM͎GUEZ REYES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO NORMAL PRIMARIA BILINGUE INTERCULTURAL ADS. AL INSTITUTO EMILIO ROSALES PONCE,3A. AVENIDA. 6-23 ZONA 11,79521468,VICTOR HUGO DOMGUEZ REYES,NORA LILIANA FIGUEROA HERNNDEZ,COBÁN,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0563-46,16-031,ALTA VERAPAZ,COBAN,CENTRO DE FORMACION INTEGRAL LAS CONCHAS FMG,ALDEA LAS CONCHAS,79522793,PATRICIO NAJARRO ASENCIO,DAVID WALDEMAR URRUTIA CHOC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,CENTRO DE FORMACION INTEGRAL LAS CONCHAS FMG,ALDEA LAS CONCHAS,79522793,DAVID WALDEMAR URRUTIA CHOC,PATRICIO NAJARRO ASENCIO,COBÁN,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0565-46,16-031,ALTA VERAPAZ,COBAN,"INSTITUTO MIXTO PRIVADO ""SALUD Y DESARROLLO""",DIAGNONAL 1 1-26 ZONA 1,51922050,PATRICIO NAJARRO ASENCIO,SAMANTHA GABRIELA DE LA CRUZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ,alta_verapaz,INSTITUTO MIXTO PRIVADO SALUD Y DESARROLLO,DIAGNONAL 1 1-26 ZONA 1,51922050,SAMANTHA GABRIELA DE LA CRUZ MORALES,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
16-01-0568-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO RAUL CHENAL HEINEMANN,5A. CALLE 1-06 ZONA 3,79510413,PATRICIO NAJARRO ASENCIO,SILVIA BEATRIZ SOTO CHɎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO PRIVADO RAUL CHENAL HEINEMANN,5A. CALLE 1-06 ZONA 3,79510413,SILVIA BEATRIZ SOTO CHɎ,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
16-01-0572-46,16-031,ALTA VERAPAZ,COBAN,LICEO MIGUEL ANGEL ASTURIAS,7A. CALLE 1-13 ZONA 3,79511103,PATRICIO NAJARRO ASENCIO,JAYRON ARIEL COY CACAO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,LICEO MIGUEL ANGEL ASTURIAS,7A. CALLE 1-13 ZONA 3,79511103,JAYRON ARIEL COY CACAO,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
16-01-0573-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO CRISTIANO BILINGUE VERBO,4A. CALLE A 4-32 ZONA 8,77945181,PATRICIO NAJARRO ASENCIO,LESLY EUGENIA CHOCOOJ VIDAURRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,COLEGIO CRISTIANO BILINGUE VERBO,4A. CALLE A 4-32 ZONA 8,77945181,LESLY EUGENIA CHOCOOJ VIDAURRE,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
16-01-0574-46,16-005,ALTA VERAPAZ,COBAN,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,2A. CALLE 11-10 ZONA 2,53530198,NORA LILIANA FIGUEROA HERNNDEZ,HɃTOR ROLANDO CHUN POOU,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,2A. CALLE 11-10 ZONA 2,53530198,HɃTOR ROLANDO CHUN POOU,NORA LILIANA FIGUEROA HERNNDEZ,COBÁN,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0583-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO NUEVOS SENDEROS,"3A. CALLE 3-74, ZONA 3",79417300,PATRICIO NAJARRO ASENCIO,ZOYLA ARGENTINA MOLLINEDO ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,COLEGIO NUEVOS SENDEROS,"3A. CALLE 3-74, ZONA 3",79417300,ZOYLA ARGENTINA MOLLINEDO ALVARADO,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
16-01-0604-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO RAUL CHENAL HEINEMANN,"5A. CALLE 1-06, ZONA 3",79510413,PATRICIO NAJARRO ASENCIO,SILVIA BEATRIZ SOTO CHɎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO PRIVADO RAUL CHENAL HEINEMANN,"5A. CALLE 1-06, ZONA 3",79510413,SILVIA BEATRIZ SOTO CHɎ,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
16-01-0609-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI-,LOTIFICACION CHIVENCORRAL,30367501,PATRICIO NAJARRO ASENCIO,JUAN PASCUAL LUCAS ANTONIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI-,LOTIFICACION CHIVENCORRAL,30367501,JUAN PASCUAL LUCAS ANTONIO,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0612-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO DE MAGISTERIO DE EDUCACION PREPRIMARIA INFANTIL BILINGUE INTERCULTURAL LUZ DEL SABER,"CALZADA RABIN AJAU, ZONA 1",57565646,PATRICIO NAJARRO ASENCIO,THELMA MARTINA POP TZIR,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO DE MAGISTERIO DE EDUCACION PREPRIMARIA INFANTIL BILINGUE INTERCULTURAL LUZ DEL SABER,"CALZADA RABIN AJAU, ZONA 1",57565646,THELMA MARTINA POP TZIR,PATRICIO NAJARRO ASENCIO,COBÁN,RURAL,PRIVADO,BILINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0613-46,16-031,ALTA VERAPAZ,COBAN,"COLEGIO PARTICULAR MIXTO ""ANTON DE MONTESINOS""",1A. CALLE 7-22 ZONA 3,77259205,PATRICIO NAJARRO ASENCIO,MARGARITA VILLALOBOS LIGORŔ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,COLEGIO PARTICULAR MIXTO ANTON DE MONTESINOS,1A. CALLE 7-22 ZONA 3,77259205,MARGARITA VILLALOBOS LIGORR,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
16-01-0616-46,16-037,ALTA VERAPAZ,COBAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SALACUIM,57655184,CESAR RIGOBERTO CUC CAAL,AXEL ABELARDO CHUB LEAL,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SALACUIM,57655184,AXEL ABELARDO CHUB LEAL,CESAR RIGOBERTO CUC CAAL,COBÁN,RURAL,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0642-46,16-005,ALTA VERAPAZ,COBAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CHOVAL,53331646,NORA LILIANA FIGUEROA HERNNDEZ,GILDA ARACELY WELLMANN DUARTE,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CHOVAL,53331646,GILDA ARACELY WELLMANN DUARTE,NORA LILIANA FIGUEROA HERNNDEZ,COBÁN,RURAL,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0651-46,16-031,ALTA VERAPAZ,COBAN,CENTRO DE FORMACIӎ INTEGRAL CIUDAD DE LA ESPERANZA,6A. AV. 10-68 ZONA 12 COLONIA EL ESFUERZO I,77367652,PATRICIO NAJARRO ASENCIO,BYRON ANIBAL GӍEZ GATICA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,CENTRO DE FORMACIӍ INTEGRAL CIUDAD DE LA ESPERANZA,6A. AVENIDA. 10-68 ZONA 12 COLONIA EL ESFUERZO I,77367652,BYRON ANIBAL GӍEZ GATICA,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
16-01-0652-46,16-037,ALTA VERAPAZ,COBAN,INSTITUTO MAYA COMUNITARIO K'AMOLB'E,ALDEA NIMLAJACOC,30621374,CESAR RIGOBERTO CUC CAAL,JOSE LINO QUIB CHE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO MAYA COMUNITARIO KAMOLBE,ALDEA NIMLAJACOC,30621374,JOSE LINO QUIB CHE,CESAR RIGOBERTO CUC CAAL,COBÁN,RURAL,PRIVADO,BILINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0664-46,16-031,ALTA VERAPAZ,COBAN,LICEO AMERICANO DEL NORTE,5TA. AVENIDA 2-23 ZONA 4,79514754,PATRICIO NAJARRO ASENCIO,JOSɠCUPERTINO REYES GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,LICEO AMERICANO DEL NORTE,5TA. AVENIDA 2-23 ZONA 4,79514754,JOSƓCUPERTINO REYES GARCIA,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
16-01-0668-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO IMPERIAL,"5A CALLE 1-98, ZONA 3",57101061,PATRICIO NAJARRO ASENCIO,SUSELY BEATRIZ EĹS POP,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,COLEGIO PARTICULAR MIXTO IMPERIAL,"5A CALLE 1-98, ZONA 3",57101061,SUSELY BEATRIZ ELS POP,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
16-01-0671-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLӇICO EN INFORMTICA,2A. CALLE 12-23 ZONA 4,79521190,PATRICIO NAJARRO ASENCIO,JORGE SALVADOR JUREZ SIERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,COLEGIO PRIVADO MIXTO TECNOLOGICO EN INFORMATICA,2A. CALLE 12-23 ZONA 4,79521190,JORGE SALVADOR JUREZ SIERRA,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
16-01-0672-46,16-031,ALTA VERAPAZ,COBAN,ICA,11AVENIDA 1-10 ZONA 1,33509500,PATRICIO NAJARRO ASENCIO,LAIDY ANDREA CHOCOOJ TIUL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,ICA,11AVENIDA 1-10 ZONA 1,33509500,LAIDY ANDREA CHOCOOJ TIUL,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
16-01-0678-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO LA LIBERTAD,3A. AVENIDA CINCO GUION DOCE (5-12),48979726,PATRICIO NAJARRO ASENCIO,SILVIA YOLANDA CAAL QUIM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ,alta_verapaz,COLEGIO LA LIBERTAD,3A. AVENIDA CINCO GUION DOCE (5-12),48979726,SILVIA YOLANDA CAAL QUIM,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
16-01-0681-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO MIXTO PRIVADO SANTO DOMINGO,"2A. CALLE 11-10, ZONA 2",79529830,PATRICIO NAJARRO ASENCIO,AMɒICA NUILA LUTHER,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ,alta_verapaz,INSTITUTO MIXTO PRIVADO LATINO,"2A. CALLE 11-10, ZONA 2",79529830,AMⱰICA NUILA LUTHER,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
16-01-0690-46,16-031,ALTA VERAPAZ,COBAN,"ISEA ""LA ESCUELA EN SU CASA""",1A. AV. 4-24 ZONA 2,77930803,PATRICIO NAJARRO ASENCIO,LUDWING JOEL NORIEGA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,ALTA VERAPAZ,alta_verapaz,ISEA LA ESCUELA EN SU CASA,1A. AVENIDA. 4-24 ZONA 2,77930803,LUDWING JOEL NORIEGA MORALES,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,DOBLE,A DISTANCIA
16-01-0694-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO LA LIBERTAD,3A. AV. 5-12 ZONA 4,55564568,PATRICIO NAJARRO ASENCIO,SILVIA YOLANDA CAAL QUIM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,ALTA VERAPAZ,alta_verapaz,COLEGIO LA LIBERTAD,3A. AVENIDA. 5-12 ZONA 4,55564568,SILVIA YOLANDA CAAL QUIM,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,MONOLINGUE,DOBLE,SEMIPRESENCIAL
16-01-0703-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO MIXTO PRIVADO SALUD Y DESARROLLO,DIAGNONAL 1 1-26 ZONA 1,51922050,PATRICIO NAJARRO ASENCIO,SAMANTHA GABRIELA DE LA CRUZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ,alta_verapaz,INSTITUTO MIXTO PRIVADO SALUD Y DESARROLLO,DIAGNONAL 1 1-26 ZONA 1,51922050,SAMANTHA GABRIELA DE LA CRUZ MORALES,PATRICIO NAJARRO ASENCIO,COBÁN,URBANA,PRIVADO,BILINGUE,VESPERTINA,DIARIO(REGULAR)
16-01-0705-46,16-050,ALTA VERAPAZ,COBAN,PROGRAMA NACIONAL DE EDUCACIӎ ALTERNATIVA PRONEA,7A. AV. 2-18 D ZONA 1,45587767,MAXIMILIANO CHUB ICAL,--,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,ALTA VERAPAZ,alta_verapaz,PROGRAMA NACIONAL DE EDUCACIӍ ALTERNATIVA PRONEA,7A. AVENIDA. 2-18 D ZONA 1,45587767,--,MAXIMILIANO CHUB ICAL,COBÁN,RURAL,OFICIAL,MONOLINGUE,DOBLE,A DISTANCIA
