CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ARCHIVO_ORIGEN,ESTABLECIMIENTO_LIMPIO,DIRECCION_LIMPIA,TELEFONO_LIMPIO,DIRECTOR_LIMPIO,SUPERVISOR_LIMPIO,MUNICIPIO_LIMPIO,AREA_LIMPIO,SECTOR_LIMPIO,MODALIDAD_LIMPIO,JORNADA_LIMPIO,PLAN_LIMPIO
08-01-0261-46,08-024,TOTONICAPAN,TOTONICAPAN,CENTRO DE ESTUDIOS AVANZADOS DE TOTONICAPN,"9NA. CALLE ""A"" 08-043 ZONA 3",77663283-77663283,MIGUEL AJPOP VASQUEZ,LUIS NERY MORALES GARĆ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,CENTRO DE ESTUDIOS AVANZADOS DE TOTONICAPN,9NA. CALLE A 08-043 ZONA 3,77663283,LUIS NERY MORALES GARC,MIGUEL AJPOP VASQUEZ,TOTONICAPÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
08-01-0265-46,08-024,TOTONICAPAN,TOTONICAPAN,"COLEGIO MIXTO PARTICULAR ""JUAN FRANKLIN""","3A. CALLE 12-08, ZONA 2",77661920,MIGUEL AJPOP VASQUEZ,JOSɠLUIS IXCAQUIC AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,COLEGIO MIXTO PARTICULAR JUAN FRANKLIN,"3A. CALLE 12-08, ZONA 2",77661920,JOSƓLUIS IXCAQUIC AGUILAR,MIGUEL AJPOP VASQUEZ,TOTONICAPÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
08-01-0267-46,08-025,TOTONICAPAN,TOTONICAPAN,"PROGRAMA NACIONAL DE EDUCACIӎ ALTERNATIVA, -PRONEA-.","RUINAS DEL MOLINO, PARAJE AGUA TIBIA, CANTӎ POXLAJUJ.",48422020,V̓TOR JESړ TZIC LACN,V̓TOR JESړ TZIC LACN,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,TOTONICAPAN,totonicapan,PROGRAMA NACIONAL DE EDUCACIӍ ALTERNATIVA PRONEA,"RUINAS DEL MOLINO, PARAJE AGUA TIBIA, CANTӍ POXLAJUJ.",48422020,VTOR JESړ TZIC LACN,VTOR JESړ TZIC LACN,TOTONICAPÁN,RURAL,OFICIAL,MONOLINGUE,DOBLE,A DISTANCIA
08-01-0268-46,08-025,TOTONICAPAN,TOTONICAPAN,"""CENTRO DE EDUCACIӎ EXTRAESCOLAR-CEEX-DEPARTAMENTAL""","RUINAS DEL MOLINO, PARAJE AGUA TIBIA, CANTӎ POXLAJUJ.",55372711,V̓TOR JESړ TZIC LACN,PABLO ALFREDO PETZEY COX,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,TOTONICAPAN,totonicapan,CENTRO DE EDUCACIӍ EXTRAESCOLAR -CEEX- DEPARTAMENTAL,"RUINAS DEL MOLINO, PARAJE AGUA TIBIA, CANTӍ POXLAJUJ.",55372711,PABLO ALFREDO PETZEY COX,VTOR JESړ TZIC LACN,TOTONICAPÁN,RURAL,OFICIAL,MONOLINGUE,DOBLE,A DISTANCIA
08-01-0270-46,08-024,TOTONICAPAN,TOTONICAPAN,"COLEGIO MIXTO PARTICULAR ""JUAN FRANKLIN""","3A. CALLE 12-08, ZONA 2",77661920,MIGUEL AJPOP VASQUEZ,JOSɠLUIS IXCAQUIC AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),TOTONICAPAN,totonicapan,COLEGIO MIXTO PARTICULAR JUAN FRANKLIN,"3A. CALLE 12-08, ZONA 2",77661920,JOSƓLUIS IXCAQUIC AGUILAR,MIGUEL AJPOP VASQUEZ,TOTONICAPÁN,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
08-01-0479-46,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO EVANGELICO GUATEMALA,2A. CALLE 12-35 ZONA 2,77662045,MIGUEL AJPOP VASQUEZ,MART͎ FERNANDO CAXAJ QUIEJNAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,COLEGIO EVANGELICO GUATEMALA,2A. CALLE 12-35 ZONA 2,77662045,MART FERNANDO CAXAJ QUIEJNAY,MIGUEL AJPOP VASQUEZ,TOTONICAPÁN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
08-01-0503-46,08-001,TOTONICAPAN,TOTONICAPAN,ESCUELA NORMAL RURAL DE OCCIDENTE NO. 2,ZONA 5 PARAJE PARRAMON,42108091,MIGUEL AJPOP VSQUEZ,JUAN VIRGILIO GARĆ VSQUEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,ESCUELA NORMAL RURAL DE OCCIDENTE NO. 2,ZONA 5 PARAJE PARRAMON,42108091,JUAN VIRGILIO GARC VSQUEZ,MIGUEL AJPOP VSQUEZ,TOTONICAPÁN,RURAL,OFICIAL,BILINGUE,VESPERTINA,DIARIO(REGULAR)
08-01-2110-46,08-024,TOTONICAPAN,TOTONICAPAN,INSTITUTO TɃNICO EN COMPUTACIӎ TOTONICAPENSE I.T.C.T,11AV. 9-48 ZONA 3,77665135,MIGUEL AJPOP VASQUEZ,TERESA DE JESړ VELIZ REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,INSTITUTO TɃNICO EN COMPUTACIӍ TOTONICAPENSE I.T.C.T,11AV. 9-48 ZONA 3,77665135,TERESA DE JESړ VELIZ REYES,MIGUEL AJPOP VASQUEZ,TOTONICAPÁN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
08-01-2230-46,08-001,TOTONICAPAN,TOTONICAPAN,ESCUELA NORMAL DE EDUCACION FISICA,FINAL ZONA 2 PARAJE PARRAMON,41140029,MIGUEL AJPOP VSQUEZ,PEDRO NICOLAS ALVAREZ IXCAQUIC,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),TOTONICAPAN,totonicapan,ESCUELA NORMAL DE EDUCACION FISICA,FINAL ZONA 2 PARAJE PARRAMON,41140029,PEDRO NICOLAS ALVAREZ IXCAQUIC,MIGUEL AJPOP VSQUEZ,TOTONICAPÁN,URBANA,OFICIAL,MONOLINGUE,DOBLE,DIARIO(REGULAR)
08-01-2234-46,08-001,TOTONICAPAN,TOTONICAPAN,INSTITUTO DE BACHILLERATO EN COMPUTACION,"17 AVENIDA 2-250 ZONA 2, TOTONICAPAN TOTONICAPAN",46190931,MIGUEL AJPOP VSQUEZ,SARA ESTELA CU`DE LEӎ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,INSTITUTO DE BACHILLERATO EN COMPUTACION,"17 AVENIDA 2-250 ZONA 2, TOTONICAPAN TOTONICAPAN",46190931,SARA ESTELA CUDE LEӍ,MIGUEL AJPOP VSQUEZ,TOTONICAPÁN,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
08-01-2245-46,08-001,TOTONICAPAN,TOTONICAPAN,ESCUELA NORMAL PRIMARIA BILINGUE INTERCULTURAL ADSCRITA A LA ENRO,ZONA 5 PARAJE PARRAMON,42108091,MIGUEL AJPOP VSQUEZ,JUAN VIRGILIO GARĆ VSQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,ESCUELA NORMAL PRIMARIA BILINGUE INTERCULTURAL ADSCRITA A LA ENRO,ZONA 5 PARAJE PARRAMON,42108091,JUAN VIRGILIO GARC VSQUEZ,MIGUEL AJPOP VSQUEZ,TOTONICAPÁN,URBANA,OFICIAL,BILINGUE,VESPERTINA,DIARIO(REGULAR)
08-01-2379-46,08-024,TOTONICAPAN,TOTONICAPAN,INSTITUTO TɃNICO EN COMPUTACIӎ TOTONICAPENSE I.T.C.T,11AV. 9-48 ZONA 3,77665135,MIGUEL AJPOP VASQUEZ,TERESA DE JESړ VELIZ REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,INSTITUTO TɃNICO EN COMPUTACIӍ TOTONICAPENSE I.T.C.T,11AV. 9-48 ZONA 3,77665135,TERESA DE JESړ VELIZ REYES,MIGUEL AJPOP VASQUEZ,TOTONICAPÁN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
08-02-0001-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"""LICEO PREUNIVERSITARIO SAN CRISTӂAL""","3ERA. AVENIDA ""A"" 7-64 ZONA 1, BARRIO LAS CLARAS",42675954,YESENIA CAROLINA TACAM MORALES,VIOLETA MARLENE TECUM MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,LICEO PREUNIVERSITARIO SAN CRISTӁAL,"3ERA. AVENIDA A 7-64 ZONA 1, BARRIO LAS CLARAS",42675954,VIOLETA MARLENE TECUM MALDONADO,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
08-02-0003-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"""LICEO PREUNIVERSITARIO SAN CRISTӂAL""","3ERA. AVENIDA ""A"" 7-64 ZONA 1, BARRIO LAS CLARAS",54035922,YESENIA CAROLINA TACAM MORALES,VIOLETA MARLENE TECUM MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPAN,totonicapan,LICEO PREUNIVERSITARIO SAN CRISTӁAL,"3ERA. AVENIDA A 7-64 ZONA 1, BARRIO LAS CLARAS",54035922,VIOLETA MARLENE TECUM MALDONADO,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
08-02-0033-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"COLEGIO PRIVADO MIXTO ""FUENTE DE SABIDURIA""","PARAJE PABELLA, CANTӎ SAN RAMӎ",59643355,YESENIA CAROLINA TACAM MORALES,ISLADYS SILVANA ESTRADA ESTRADA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,COLEGIO PRIVADO MIXTO FUENTE DE SABIDURIA,"PARAJE PABELLA, CANTӍ SAN RAMӍ",59643355,ISLADYS SILVANA ESTRADA ESTRADA,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
08-02-0042-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,COLEGIO PRIVADO MIXTO FRANCISCO MARROQUIN,"1A. CALLE 2-28 ZONA 2 ""BARRIO EL SALVADOR""",77375333-42470723,YESENIA CAROLINA TACAM MORALES,MAMERTO ANIBAL BARRIOS LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,COLEGIO PRIVADO MIXTO FRANCISCO MARROQUIN,1A. CALLE 2-28 ZONA 2 BARRIO EL SALVADOR,77375333,MAMERTO ANIBAL BARRIOS LӐEZ,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
08-02-0050-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"INSTITUTO PRIVADO TECNOLӇICO INTERCONTINENTAL ""SIӎ""","COLONIA VILLAS DEL MONTE SION, CANTӎ XECANCHAVOX",58598102,YESENIA CAROLINA TACAM MORALES,SAMUEL RAYMUNDO VSQUEZ TZUL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,INSTITUTO PRIVADO TECNOLӇICO INTERCONTINENTAL SIӍ,"COLONIA VILLAS DEL MONTE SION, CANTӍ XECANCHAVOX",58598102,SAMUEL RAYMUNDO VSQUEZ TZUL,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
08-02-0053-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"INSTITUTO PRIVADO TECNOLӇICO INTERCONTINENTAL ""SIӎ""","COLONIA VILLAS DEL MONTE SION, CANTӎ XECANCHAVOX",58598102,YESENIA CAROLINA TACAM MORALES,SAMUEL RAYMUNDO VSQUEZ TZUL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,INSTITUTO PRIVADO TECNOLӇICO INTERCONTINENTAL SIӍ,"COLONIA VILLAS DEL MONTE SION, CANTӍ XECANCHAVOX",58598102,SAMUEL RAYMUNDO VSQUEZ TZUL,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,RURAL,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
08-02-0061-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"INSTITUTO TECNOLӇICO ""AGUA VIVA""","2DA. CALLE 5-58 ZONA 2, BARRIO SAN SEBASTIAN",54295008,YESENIA CAROLINA TACAM MORALES,JOSɠMARIA XICAY DE LEӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,INSTITUTO TECNOLӇICO AGUA VIVA,"2DA. CALLE 5-58 ZONA 2, BARRIO SAN SEBASTIAN",54295008,JOSƓMARIA XICAY DE LEӍ,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
08-02-0065-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"COLEGIO PRIVADO MIXTO ""MIGUEL ANGEL ASTURIAS""","2DA. CALLE 6-68 ZONA 1, BARRIO SAN SEBASTIAN",77374579,YESENIA CAROLINA TACAM MORALES,JOSɠRUBɎ LӐEZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN,totonicapan,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS,"2DA. CALLE 6-68 ZONA 1, BARRIO SAN SEBASTIAN",77374579,JOSƓRUBɎ LӐEZ LӐEZ,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
08-02-0069-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"INSTITUTO PRIVADO TECNOLӇICO INTERCONTINENTAL ""SIӎ""","COLONIA VILLAS DEL MONTE SION, CANTӎ XECANCHAVOX",58598102,YESENIA CAROLINA TACAM MORALES,SAMUEL RAYMUNDO VSQUEZ TZUL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),TOTONICAPAN,totonicapan,INSTITUTO PRIVADO TECNOLӇICO INTERCONTINENTAL SIӍ,"COLONIA VILLAS DEL MONTE SION, CANTӍ XECANCHAVOX",58598102,SAMUEL RAYMUNDO VSQUEZ TZUL,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,RURAL,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
08-02-0096-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"COLEGIO PRIVADO MIXTO ""MIGUEL ANGEL ASTURIAS""","2DA. CALLE 6-68 ZONA 1, BARRIO SAN SEBASTIAN",45436421,YESENIA CAROLINA TACAM MORALES,JOSɠRUBɎ LӐEZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS D́S A LA SEMANA),TOTONICAPAN,totonicapan,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS,"2DA. CALLE 6-68 ZONA 1, BARRIO SAN SEBASTIAN",45436421,JOSƓRUBɎ LӐEZ LӐEZ,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DS A LA SEMANA)
08-02-0098-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"""LICEO PREUNIVERSITARIO SAN CRISTӂAL""","3ERA. AVENIDA ""A"" 7-64 ZONA 1, BARRIO LAS CLARAS",42675954,YESENIA CAROLINA TACAM MORALES,VIOLETA MARLENE TECUM MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS D́S A LA SEMANA),TOTONICAPAN,totonicapan,LICEO PREUNIVERSITARIO SAN CRISTӁAL,"3ERA. AVENIDA A 7-64 ZONA 1, BARRIO LAS CLARAS",42675954,VIOLETA MARLENE TECUM MALDONADO,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DS A LA SEMANA)
08-02-0099-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,COLEGIO PRIVADO MIXTO FRANCISCO MARROQUIN,"1A. CALLE 2-28 ZONA 2 ""BARRIO EL SALVADOR""",77375333-42470723,YESENIA CAROLINA TACAM MORALES,MAMERTO ANIBAL BARRIOS LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS D́S A LA SEMANA),TOTONICAPAN,totonicapan,COLEGIO PRIVADO MIXTO FRANCISCO MARROQUIN,1A. CALLE 2-28 ZONA 2 BARRIO EL SALVADOR,77375333,MAMERTO ANIBAL BARRIOS LӐEZ,YESENIA CAROLINA TACAM MORALES,SAN CRISTOBAL TOTONICAPAN,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DS A LA SEMANA)
