CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ARCHIVO_ORIGEN,ESTABLECIMIENTO_LIMPIO,DIRECCION_LIMPIA,TELEFONO_LIMPIO,DIRECTOR_LIMPIO,SUPERVISOR_LIMPIO,MUNICIPIO_LIMPIO,AREA_LIMPIO,SECTOR_LIMPIO,MODALIDAD_LIMPIO,JORNADA_LIMPIO,PLAN_LIMPIO
12-01-0120-46,12-063,SAN MARCOS,SAN MARCOS,"COLEGIO PREUNIVERSITARIO ""GALILEO""",12 AVENIDA 3-33 ZONA 4 CANTON SANTO DOMINGO,77679743.0,HELIUV EDILZAR VASQUEZ NAVARRO,BRENDY LUCRECIA VSQUEZ VELSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO PREUNIVERSITARIO SAN PABLO,12 AVENIDA 3-33 ZONA 4 CANTON SANTO DOMINGO,77679743,BRENDY LUCRECIA VSQUEZ VELSQUEZ,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0131-46,12-001,SAN MARCOS,SAN MARCOS,COLEGIO DE ESTUDIOS TECNICOS ESPECIALIZADOS EN COMPUTACION CETESC,ALDEA SAN SEBASTIAN,57784639.0,ENIO RELMAN MALDONADO SOLIS,REYNA HUBERLINDA ANGEL DE LEӎ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO DE ESTUDIOS TECNICOS ESPECIALIZADOS EN COMPUTACION CETESC,ALDEA SAN SEBASTIAN,57784639,REYNA HUBERLINDA ANGEL DE LEӍ,ENIO RELMAN MALDONADO SOLIS,SAN MARCOS,RURAL,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
12-01-0132-46,12-100,SAN MARCOS,SAN MARCOS,"INSTITUTO PRIVADO MIXTO ""SAN CARLOS""",1A. CALLE CALLEJӎ LA ALBORADA 1-85 ZONA 4.,77249743.0,JORGE EBERTO SOLORZANO SANCHEZ,LISETH MARICELA BARRIOS DE LEӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS,san_marcos,INSTITUTO PRIVADO MIXTO SAN CARLOS,1A. CALLE CALLEJӍ LA ALBORADA 1-85 ZONA 4.,77249743,LISETH MARICELA BARRIOS DE LEӍ,JORGE EBERTO SOLORZANO SANCHEZ,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
12-01-0133-46,12-100,SAN MARCOS,SAN MARCOS,ESCUELA DE CIENCIAS Y LETRAS DE SAN MARCOS,ALDEA LAS LAGUNAS,49713703.0,JORGE EBERTO SOLORZANO SANCHEZ,ANITA DEL CARMEN RAMOS LӐEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS,san_marcos,ESCUELA DE CIENCIAS Y LETRAS DE SAN MARCOS,ALDEA LAS LAGUNAS,49713703,ANITA DEL CARMEN RAMOS LӐEZ,JORGE EBERTO SOLORZANO SANCHEZ,SAN MARCOS,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
12-01-0144-46,12-063,SAN MARCOS,SAN MARCOS,"COLEGIO PARTICULAR MIXTO ""JERUSALEM""",5TA. CALLE 9-38 ZONA 4,77609611.0,HELIUV EDILZAR VASQUEZ NAVARRO,DELIA MAEGLI DE LEӎ OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS,san_marcos,COLEGIO PARTICULAR MIXTO IMPERIAL,5TA. CALLE 9-38 ZONA 4,77609611,DELIA MAEGLI DE LEӍ OVALLE,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
12-01-0145-46,12-063,SAN MARCOS,SAN MARCOS,"COLEGIO ""SAN MARCOS""","6A. AVENIDA 4-92, ZONA 2",77604147.0,HELIUV EDILZAR VASQUEZ NAVARRO,SOR CAROLINA PATRICIA MART͎EZ TRUJILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO SAN CARLOS,"6A. AVENIDA 4-92, ZONA 2",77604147,SOR CAROLINA PATRICIA MARTEZ TRUJILLO,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0146-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO LA ASUNCIӎ,"5A. CALLE FINAL 15-575 ZONA 5 SAN MARCOS, SAN MARCOS",77605316.0,HELIUV EDILZAR VASQUEZ NAVARRO,ROSALINA TEODORA BAQUIAX VSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO LA ASUNCIӍ,"5A. CALLE FINAL 15-575 ZONA 5 SAN MARCOS, SAN MARCOS",77605316,ROSALINA TEODORA BAQUIAX VSQUEZ,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0151-46,12-063,SAN MARCOS,SAN MARCOS,"COLEGIO PRIVADO URBANO MIXTO ""AMIGOS""",7A. CALLE 12-99 ZONA 4,77603740.0,HELIUV EDILZAR VASQUEZ NAVARRO,EDIT ORFA VSQUEZ OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO PRIVADO URBANO MIXTO AMIGOS,7A. CALLE 12-99 ZONA 4,77603740,EDIT ORFA VSQUEZ OROZCO,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0155-46,12-100,SAN MARCOS,SAN MARCOS,"COLEGIO PARTICULAR MIXTO ""SAN ANTONIO""",ALDEA SAN ANTONIO SERCHIL,50015525.0,JORGE EBERTO SOLORZANO SANCHEZ,ARGENIS OLIMPIA NAVARRO LӐEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO PARTICULAR MIXTO SANTA MARIA,ALDEA SAN ANTONIO SERCHIL,50015525,ARGENIS OLIMPIA NAVARRO LӐEZ,JORGE EBERTO SOLORZANO SANCHEZ,SAN MARCOS,RURAL,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0158-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO BILING܅ JUAN PABLO SEGUNDO,6TA. CALLE 15-153 ZONA 4,77259502.0,HELIUV EDILZAR VASQUEZ NAVARRO,PATRICIA ELIZABETH ROLDAN OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO BILING JUAN PABLO SEGUNDO,6TA. CALLE 15-153 ZONA 4,77259502,PATRICIA ELIZABETH ROLDAN OROZCO,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0159-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO BILING܅ JUAN PABLO SEGUNDO,6TA. CALLE 15-153 ZONA 4,77259502.0,HELIUV EDILZAR VASQUEZ NAVARRO,PATRICIA ELIZABETH ROLDAN OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO BILING JUAN PABLO SEGUNDO,6TA. CALLE 15-153 ZONA 4,77259502,PATRICIA ELIZABETH ROLDAN OROZCO,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
12-01-0166-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO MIXTO EVANGɌICO CASA DE JEHOV|/td>,5TA CALLE 14-42 ZONA 5,56934853.0,JORGE EBERTO SOLORZANO SANCHEZ,MAŔ LORENA MONTچAR BOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO MIXTO EVANGɌICO CASA DE JEHOVTD,5TA CALLE 14-42 ZONA 5,56934853,MAR LORENA MONTچAR BOJ,JORGE EBERTO SOLORZANO SANCHEZ,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
12-01-0168-46,12-063,SAN MARCOS,SAN MARCOS,"ESCUELA CRISTIANA ""PALABRA EN ACCIӎ""",16 AVENIDA 5-63 ZONA 5,38880527.0,HELIUV EDILZAR VASQUEZ NAVARRO,JOSɠV̓TOR NAVARRO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS,san_marcos,ESCUELA CRISTIANA PALABRA EN ACCIӍ,16 AVENIDA 5-63 ZONA 5,38880527,JOSƓVTOR NAVARRO MORALES,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
12-01-0169-46,12-063,SAN MARCOS,SAN MARCOS,"COLEGIO BILING܅ ""ADVANCE""",5TA. CALLE 5-81 ZONA 2,77602870.0,HELIUV EDILZAR VASQUEZ NAVARRO,YESENIA AZUCENA GӍEZ ROMERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO BILING ABC,5TA. CALLE 5-81 ZONA 2,77602870,YESENIA AZUCENA GӍEZ ROMERO,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
12-01-0173-46,12-063,SAN MARCOS,SAN MARCOS,"INSTITUTO TECNOLOGICO PARTICULAR ""SAN MARCOS""","8A. CALLE ""B"" 6-10 ZONA 2",77604294.0,HELIUV EDILZAR VASQUEZ NAVARRO,VICTOR ALFREDO CITɠORDOхZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,INSTITUTO TECNOLOGICO PARTICULAR SAN MARCOS,8A. CALLE B 6-10 ZONA 2,77604294,VICTOR ALFREDO CITƓORDOХZ,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0174-46,12-109,SAN MARCOS,SAN MARCOS,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX-,CABECERA MUNICIPAL,33078722.0,VIOLETA FLORIDALMA FUENTES QUIROA,PATRICIA FABIOLA SHAC PɒEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,CENTRO DE EDUCACIӍ EXTRAESCOLAR -CEEX-,CABECERA MUNICIPAL,33078722,PATRICIA FABIOLA SHAC PⱰEZ,VIOLETA FLORIDALMA FUENTES QUIROA,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0175-46,12-109,SAN MARCOS,SAN MARCOS,PROGRAMA NACIONAL DE EDUCACIӎ ALTERNATIVA PRONEA,8A. AVENIDA 9-00 ZONA 1,54176070.0,VIOLETA FLORIDALMA FUENTES QUIROA,ELUVIA VANESSA DE LEӎ VEGA DE ARANDI,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,SAN MARCOS,san_marcos,PROGRAMA NACIONAL DE EDUCACIӍ ALTERNATIVA PRONEA,8A. AVENIDA 9-00 ZONA 1,54176070,ELUVIA VANESSA DE LEӍ VEGA DE ARANDI,VIOLETA FLORIDALMA FUENTES QUIROA,SAN MARCOS,URBANA,OFICIAL,MONOLINGUE,DOBLE,A DISTANCIA
12-01-0177-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO BILING܅ MONTESSORI,5TA. CALLE 14-291 ZONA 5,77606792.0,JORGE EBERTO SOLORZANO SANCHEZ,MIGUEL ERNESTO BARRERA DE LEӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO BILING MONTESSORI,5TA. CALLE 14-291 ZONA 5,77606792,MIGUEL ERNESTO BARRERA DE LEӍ,JORGE EBERTO SOLORZANO SANCHEZ,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
12-01-0178-46,12-109,SAN MARCOS,SAN MARCOS,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX-,8A. AVENIDA 9-00 ZONA 1,45169723.0,VIOLETA FLORIDALMA FUENTES QUIROA,RONY GUɌMAN CARRETO AGUILAR,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,CENTRO DE EDUCACIӍ EXTRAESCOLAR -CEEX-,8A. AVENIDA 9-00 ZONA 1,45169723,RONY GUɌMAN CARRETO AGUILAR,VIOLETA FLORIDALMA FUENTES QUIROA,SAN MARCOS,URBANA,OFICIAL,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0183-46,12-100,SAN MARCOS,SAN MARCOS,"COLEGIO PARTICULAR MIXTO ""SAGRADO CORAZӎ""","10AV. 9-71, ZONA 3",30162378.0,JORGE EBERTO SOLORZANO SANCHEZ,MAGNOLIA ROSALETT CIFUENTES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),SAN MARCOS,san_marcos,COLEGIO PARTICULAR MIXTO SAGRADO CORAZӍ,"10AV. 9-71, ZONA 3",30162378,MAGNOLIA ROSALETT CIFUENTES BARRIOS,JORGE EBERTO SOLORZANO SANCHEZ,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
12-01-0184-46,12-100,SAN MARCOS,SAN MARCOS,"COLEGIO PARTICULAR MIXTO ""SAGRADO CORAZӎ""","10AV. 9-71, ZONA 3",30162378.0,JORGE EBERTO SOLORZANO SANCHEZ,MAGNOLIA ROSALETT CIFUENTES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS,san_marcos,COLEGIO PARTICULAR MIXTO SAGRADO CORAZӍ,"10AV. 9-71, ZONA 3",30162378,MAGNOLIA ROSALETT CIFUENTES BARRIOS,JORGE EBERTO SOLORZANO SANCHEZ,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
12-01-0186-46,12-063,SAN MARCOS,SAN MARCOS,"COLEGIO PARTICULAR MIXTO ""JERUSALEM""",5A. CALLE 9-38 ZONA 4,77609649.0,HELIUV EDILZAR VASQUEZ NAVARRO,DELIA MAEGLI DE LEӎ OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),SAN MARCOS,san_marcos,COLEGIO PARTICULAR MIXTO IMPERIAL,5A. CALLE 9-38 ZONA 4,77609649,DELIA MAEGLI DE LEӍ OVALLE,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
12-01-0188-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO MIXTO EVANGELICO CASA DE JEHOV|/td>,"5TA.CALLE 14-42, ZONA 5",56934853.0,JORGE EBERTO SOLORZANO SANCHEZ,MAŔ LORENA MONTچAR BOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),SAN MARCOS,san_marcos,COLEGIO MIXTO EVANGɌICO CASA DE JEHOVTD,"5TA.CALLE 14-42, ZONA 5",56934853,MAR LORENA MONTچAR BOJ,JORGE EBERTO SOLORZANO SANCHEZ,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
12-01-0190-46,12-100,SAN MARCOS,SAN MARCOS,"INSTITUTO PRIVADO MIXTO ""SAN CARLOS""",1A. CALLE CALLEJӎ LA ALBORADA1-85 ZONA 4.,77249743.0,JORGE EBERTO SOLORZANO SANCHEZ,LISETH MARICELA BARRIOS DE LEӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),SAN MARCOS,san_marcos,INSTITUTO PRIVADO MIXTO SAN CARLOS,1A. CALLE CALLEJӍ LA ALBORADA1-85 ZONA 4.,77249743,LISETH MARICELA BARRIOS DE LEӍ,JORGE EBERTO SOLORZANO SANCHEZ,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
12-01-0191-46,12-063,SAN MARCOS,SAN MARCOS,"COLEGIO PARTICULAR MIXTO ""JERUSALEM""",5A. CALLE 9-38 ZONA 4,77609649.0,HELIUV EDILZAR VASQUEZ NAVARRO,DELIA MAEGLI DE LEӎ OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS,san_marcos,COLEGIO PARTICULAR MIXTO IMPERIAL,5A. CALLE 9-38 ZONA 4,77609649,DELIA MAEGLI DE LEӍ OVALLE,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
12-01-0196-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO PREUNIVERSITARIO GALILEO VIRTUAL,"12 AV. 3-33 ZONA 4 APTO. ""A"" CANTӎ SANTO DOMINGO",39931988.0,HELIUV EDILZAR VASQUEZ NAVARRO,LEONEL ERNESTO HERRERA ZAGHI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,SAN MARCOS,san_marcos,COLEGIO PREUNIVERSITARIO GALILEO VIRTUAL,12 AVENIDA. 3-33 ZONA 4 APTO. A CANTӍ SANTO DOMINGO,39931988,LEONEL ERNESTO HERRERA ZAGHI,HELIUV EDILZAR VASQUEZ NAVARRO,SAN MARCOS,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA
